1.340451808539017131e-01,1.063680604241632022e+00,-1.815862338196331027e+00,9.279718442634931064e-01,-5.157525606786677042e-01,1.235804531371453185e+00,-5.383736876121235637e-01,-1.773026712567767893e+00,7.496851398138577871e-02,-1.364702023408755460e+00,-1.396938344923926711e-01,-9.059518985953477488e-01,1.399853288952329411e+00,-1.097072390550628995e+00,-5.884195954859928746e-01,-3.063022497917627374e-01,-9.997111251019348277e-01,6.045234313223692979e-01,8.211341834291386865e-01,-8.499826315159805801e-02,-2.053997353177888119e+00,4.935933085326804637e-01,6.537723876012155877e-01,2.212654020580404057e-01,-1.642822631215661966e+00,8.671179970820325211e-01,4.586337188753241145e-01,-9.569778055893757296e-01,1.684867650561578722e+00,-1.005281410011916315e-01,-1.379128873382164805e-02,7.677134594512569077e-01,7.053041738719705300e-01,4.291123278273302200e-01,2.969116036198263808e-01,1.023703060647230156e+00,-2.535475939883498953e+00,-6.333441316793495535e-01,-5.712557679061499583e-01,5.917365090120693116e-01,9.698372513411588347e-01,-5.525031169996345026e-01,-3.286187715762090567e-01,5.701369891074846707e-01,-2.087705738125266164e-01,2.645509509354289079e+00,-1.522527074506422995e+00,9.273640689374068602e-01,-1.355847365254219783e+00,1.886931174719269411e+00,-5.939254554125358299e-01,4.868333213515703695e-01,-1.123382155398407356e+00,1.113119455050633810e+00,-1.026566808975177825e+00,-3.443818556313751333e-01,-1.064631820720030875e-01,2.480385961093887759e-01,-8.832941313923660109e-01,-4.724028765103543415e-01,5.347314755955280274e-01,8.449052548710098698e-01,6.010511200848267510e-01,9.457740712964819441e-01,-1.282354295124135790e+00,-1.591600179738829723e+00,-4.049881470635242064e-01,-3.255229367380516603e-01,5.815475947763368847e-01,-3.707903267389803803e-01,-1.068447901629323571e-01,1.943203202634027071e-01,-5.787067621000717699e-01,1.498884972355524203e-01,8.182227763495969475e-01,6.119079569425398546e-01,-5.833890170278978049e-01,8.913268695217524407e-01,-4.929278008324236571e-01,-1.536879823006082502e+00,-5.958414927608836065e-01,-1.754023976167113086e-01,-8.059981011723525990e-01,1.738591970824857058e-01,7.898945989336720874e-01,1.771901205138506907e-01,8.282512285942765784e-01,-2.744156534053020582e-02,3.120677478917594505e-01,1.639049991487584901e+00,4.486474435163865238e-01,-8.802704887364192210e-01,7.343045807509732681e-01,-2.077065400505316184e+00,2.094700522413688759e+00,-1.282724118654622325e-01,2.695259596907690014e+00,-1.628543469416466438e+00,-8.829813996246131946e-01,-4.977227644990447342e-01,1.000000000000000000e+00
-6.091365324246504898e-01,-1.737393088866169943e+00,9.835497378378187383e-01,4.279898467478085999e-01,-2.175351949012587771e-01,1.214781290218268195e+00,1.108545149169075206e+00,3.620087768060618882e-02,4.384704603433893233e-01,-2.190277557053551261e-01,2.551775607815335856e-01,-2.523070394200680466e-01,-1.266020906608521290e+00,-1.011017170959053191e+00,-1.853150181324130008e+00,-1.299845266720121573e-01,2.259064950800969918e+00,1.386146174772856288e+00,1.204862068911062511e+00,9.506445025656748982e-01,1.815236660442582917e+00,-1.424658875678635139e+00,8.360014697750738355e-01,7.450614330108312755e-01,-1.745608140781409912e+00,4.249875522935452343e-01,-5.062119092084826910e-01,1.932450550375524934e+00,-3.109182722682916900e-02,8.459275239199245400e-01,-8.522693366490575739e-01,1.261672995391487362e+00,-1.037597006444505865e-01,-2.733263069137472634e-01,-7.171889079831345049e-01,-7.029250327918712404e-01,2.385686819810561410e+00,-1.066618097379528063e+00,1.458730703425512587e+00,-8.147775731336746041e-01,3.120249037794269736e-02,-6.274246346629352988e-01,1.286704368087350447e+00,-2.278724041117436094e+00,8.171596937961108642e-01,4.972697275944337192e-01,9.374047771611411228e-01,-9.030894078992135476e-02,-1.090175225586469843e+00,-7.277797087107137353e-01,-8.176088011348225937e-01,1.135365163261257582e+00,-1.936956719920122083e+00,-1.171885347571680613e+00,1.478754499484445262e+00,7.652165078559415301e-01,4.219971040197553203e-01,1.608575289996347357e-01,1.911380273645037375e+00,4.546440143131478401e-02,-6.807744228348006077e-02,1.484724766695593612e+00,4.390178486307882294e-02,4.396332551574184122e-01,3.474609593038012756e-01,-1.182768824306644762e+00,-2.693949527692693913e-01,1.026508103451212239e+00,1.257411388195111890e+00,-8.625527067059746145e-01,6.317552466487221796e-01,6.462732486041264934e-01,2.495342954394708102e-01,6.288498965786434303e-01,1.463418271411160321e+00,-2.330501680311839463e-01,-5.537103889857050154e-01,3.288597750571357892e-02,-4.429718804646105013e-01,9.950242872327380583e-02,-1.523365858640324255e+00,6.725478144871515074e-01,-5.128833355431832164e-01,4.386486320648629728e-02,2.087962319874694661e-01,-1.806122616544170167e+00,-2.281045591746003964e+00,1.184763238246546946e+00,-1.845196092503293084e+00,-7.107709340801141584e-01,-2.262035871854535252e+00,-1.400618520337991446e-01,1.085797366161790123e+00,-4.981148736774587138e-01,-1.995815217856100610e+00,6.352276886634606878e-01,6.055997496920177969e-01,1.802585312557703157e+00,4.930037220077171378e-01,-1.445108336549635775e+00,1.000000000000000000e+00
1.446954658032398644e+00,1.748206603878578624e+00,3.195152464097956169e-01,-1.511426108862942985e-01,-1.604052898426460594e+00,-2.554450382048568002e+00,9.696995002875805625e-01,6.896724659886517561e-02,8.451654852240585436e-01,1.377522862057337927e-01,-4.658241848844854038e-01,6.257024159953978870e-01,1.223185936124492112e+00,-4.021365929955369317e-02,-5.278340737633570035e-01,-8.590701500562536799e-03,1.974314479694015523e+00,-1.878991137372725051e+00,-5.446710112875059462e-01,-3.014001676604277646e-01,1.487945235040880387e+00,4.307261716505410565e-01,-1.130168629519877843e+00,-3.026822510002717959e-01,6.046842953153930278e-01,6.142475673527177937e-01,3.572954146117111041e-01,-7.320493795589794184e-01,-9.809425980306578641e-01,5.767905796004305641e-01,-9.863863660892822072e-01,7.929667376585948224e-01,-5.363387227020555148e-01,-3.397824109927183867e-01,-5.066254352890960932e-01,1.711375187227601458e-01,-7.598742465737361451e-01,-8.029432074354627691e-01,1.774064810035822948e+00,2.099548543755533458e+00,3.624339175028600257e-01,1.802594085274431546e-01,1.809576514731805252e+00,-1.085450800559850437e+00,1.175370272208864364e+00,1.512239909300338025e+00,5.707979844955781701e-01,5.854681893432321926e-01,-2.968180981592896117e-01,-9.542580401968837611e-01,-1.371769081749261376e+00,-1.010425365356820482e+00,-1.725504874805425526e-01,1.252413107851333196e+00,1.017589200322404297e+00,1.065857955628315805e-02,4.255846966108594587e-01,-1.461634190945062084e+00,8.287961787183417695e-01,-1.223904924027427343e+00,-1.846157319449830636e+00,6.151249333747955683e-01,1.740278646410590158e+00,-3.402156513457982312e-01,4.996250074054726584e-03,-1.881134878368367902e-01,1.597659631866392704e-01,5.718376978544127409e-01,-1.376298487615100485e-02,3.381797919129180818e-01,2.643889682597797552e-01,9.608536233225336565e-01,6.491392527836081783e-01,-1.132126753330471747e+00,-1.132128918669145667e+00,4.593111823974387331e-01,-6.356608872491367190e-01,-8.531799679230614997e-01,-5.260063583575724788e-01,-1.965678778142095073e-01,2.222043776856605479e+00,-7.811163548176301707e-02,-3.510093321474718753e-01,4.955727624867700687e-01,1.751733594401180927e+00,-4.338840149058240808e-02,1.564562739075411324e+00,-4.599519955028903984e-01,-1.185332164782172404e+00,1.268646161306522524e+00,-5.495925599716088017e-02,-1.119214493619276052e+00,1.613290742414502654e+00,-5.882108558725247516e-01,-6.474688038286709191e-02,-1.073732757768929569e-01,-1.123104269465298843e+00,6.449020298376334503e-01,7.695122931759752483e-01,-1.797895719249220425e+00,-1.000000000000000000e+00
1.705541963855132515e-01,1.663277066623974232e+00,9.946164453488427482e-01,7.327638594716259224e-01,-5.668454456439824263e-01,3.435519511319121033e+00,8.036012455633462226e-01,6.811492748456988711e-01,-4.025142629909373992e-01,-6.046031981842354686e-01,-4.361529757752338754e-01,2.457742687915458468e-01,-2.496437535703166510e+00,-1.776166200135370188e+00,-2.074445267451302255e-01,2.279090186571057775e-01,6.744409638281382291e-01,-1.129482316842835621e+00,-2.929992787079285788e-01,-9.070026645411728428e-01,6.297758317388304494e-01,2.654233083484088263e-01,-5.576944212374658483e-02,5.552197145961694780e-01,1.050393559768527801e-01,8.953192442170838650e-01,4.839460480391233332e-01,1.892115369691047322e+00,-1.020209613756499101e+00,9.961987917050106889e-01,1.701543809763327308e-01,-1.300279532268943994e+00,3.676526779077356477e-01,1.509528763303138454e+00,4.513938272958166742e-01,-7.397116188763632749e-01,6.709762538766582407e-02,-2.878606288111023592e-01,1.363853796251465189e-01,-7.967274121061802550e-01,-7.796103295504359654e-01,-2.731046903885875898e-01,1.504217446272191561e+00,-6.166022434650061251e-02,8.019025863461680670e-01,1.183262720022354789e-02,-2.900191084957921134e-02,7.129020080542308735e-02,-3.235123345664973060e-01,5.425695517575417348e-01,5.925628646864602445e-01,-5.085654096142612213e-01,-1.155380927484607634e+00,1.199202162495419000e+00,4.604983504651749548e-01,1.033817468429246045e+00,-1.924329848108452978e+00,3.261908392914736887e-01,8.781762845142540019e-01,6.499201868499486778e-01,-1.392598422710840111e-01,-2.217986532380039344e-01,2.475687512888605224e-02,-6.822461359808841275e-01,1.613048222445293556e+00,-5.017384441142269669e-01,-5.044363404643303905e-01,-1.289709872596219276e+00,-1.554490931756867367e+00,-7.415374667630265648e-01,8.049129403561605667e-01,-4.762468169223758596e-01,-5.816992810166032868e-01,-9.988327712933103841e-01,4.186886869980220305e-01,1.004071172316983035e-01,-3.535110883543906568e-01,2.651766087730663135e-01,9.909091431407339445e-02,-8.808936255522761272e-01,2.875558328986146384e-01,2.969377768431399334e-01,1.286840232549450180e-01,-2.817481624368984305e-01,-1.157015610663410854e+00,8.184075441669764750e-01,2.940105677345981605e-01,-1.456014656240429472e+00,-1.285885264233142422e+00,1.245934388429975392e+00,-2.282867781438325527e-01,6.565342711298108869e-01,-4.481409036964100201e-01,5.041991815829773849e-01,8.626372382202229794e-02,-9.909843379379553729e-01,3.999782826967586691e-01,2.062097369436174610e+00,-1.984974691180623751e-01,1.642778454679683919e-01,1.000000000000000000e+00
-6.867936679968205116e-01,-4.732479206444347164e-01,-8.109211119741324136e-01,-5.092367663694633562e-01,1.770040775419474244e+00,1.817965679929067768e+00,8.488766516923335059e-01,-6.498034653972400987e-01,1.099773150181019510e+00,4.065628281587237436e-01,1.341141882757395931e-01,1.936563965350774907e+00,1.503360097835261810e-01,-9.386562182206246163e-01,-5.903414278730773068e-01,8.464320917804410982e-01,-4.177427131369096935e-01,1.251314021162053924e+00,1.307717058727010384e+00,9.246419478140558423e-01,1.041053974626090506e+00,-6.437051042964871961e-01,-1.611320185252780757e+00,8.062120136974632034e-03,-7.931263973255174571e-02,2.099558735222831540e+00,1.289449762929131715e+00,2.426547402563965949e+00,3.067612032056635241e-01,-4.116929196904625110e-01,7.189525976788332384e-01,-1.116400565722437843e+00,-2.581032955486543545e-01,1.771418154409026613e+00,1.815074691879884350e-01,-1.048562141357209931e+00,1.508954949883698937e+00,-1.429105466791993073e-01,4.418362698484600282e-01,7.169673955312758085e-02,-1.262906766623079768e+00,-1.020967036769582892e+00,9.809401054559450939e-02,1.047330359267830246e+00,-1.891651272373613413e+00,-7.779378121719785488e-01,-3.125941825585499823e-01,2.262204220922189535e+00,2.904841623426419051e-01,-8.602257060410343215e-01,7.139203334053751959e-01,1.156198064138781456e+00,1.279843390980863971e+00,1.544704776365805721e+00,1.765362109331686025e+00,1.807993529981343217e+00,1.260213471875935909e+00,1.200779863482760890e+00,-4.366174567105308713e-01,5.489763261260189875e-01,-8.607727971012294477e-01,-1.716346495415641771e+00,-1.049469427154553269e+00,1.404963232264071715e+00,1.515738489198814598e-01,2.976905958027718513e-01,-3.722333349652052759e-01,-8.368655271199849643e-01,-1.645879015596509287e+00,2.239065750912107244e+00,7.199574465688975966e-01,-1.147090538586894581e+00,4.621486449215196635e-02,-1.649213880585512104e+00,-5.793328775904721395e-01,5.095045915309007883e-02,-1.624690114644809169e+00,6.065160236323362541e-01,-3.761251726772938397e-01,3.085054441251258717e-01,-9.519719990889199401e-01,-2.380265227370600700e-01,3.750554422618521816e-02,-2.241104959279276443e-01,-3.840622419131496379e-01,-1.104051250129902906e+00,1.087240738599249967e+00,-3.443690681535677700e-01,9.503479754056343154e-02,1.085599634694449367e-01,-1.277001252360856043e+00,-1.082116114309585209e+00,-2.463346344356493745e-01,6.420782217925061763e-01,8.468138116307346586e-01,8.505594382458794289e-01,1.143729431946399977e+00,-1.571316172197998740e-01,3.861640640214678566e-01,-8.212005568948597123e-01,1.000000000000000000e+00
-5.775955610110654614e-01,-3.379279967906264615e-01,1.505085176017858295e+00,-1.149749966066918372e+00,1.641354884225860511e+00,-4.943235545998848068e-01,-7.141127038473972233e-01,-5.239568452660209319e-01,-5.145350184519638104e-01,5.822762676112176461e-01,9.712801862112434570e-01,-7.759729822754394268e-01,-8.688419009787995417e-01,-6.308575290235116650e-01,-7.425757016521979947e-01,-1.790183298166706960e+00,1.546841951788956893e+00,-1.333089275155932008e+00,2.178577149720578587e-01,1.065269584764856781e+00,-5.850940130364253866e-01,1.348110041653351798e+00,-1.743515111828348452e-01,-9.091456427626382064e-01,-8.296886754122274887e-02,-9.353905104843037721e-01,3.361133366940933787e-01,1.489620927654687621e-01,-1.174387605788355993e+00,9.457711174515169572e-02,2.331783256419314165e-01,-1.430484065286778961e-01,2.990807955806265572e-01,9.692713691278913302e-02,-8.359523391482350796e-01,-1.405108174782431885e+00,-6.072233557879509469e-01,2.003937980775519545e+00,-2.186494676376839141e+00,2.012827494840082332e-01,-1.246318509035131972e-01,1.195031073663693766e+00,1.258458741905466916e+00,7.926189231118254686e-01,8.494784353944791200e-02,1.179315796454335930e+00,1.233507407207669715e+00,-2.470177730350739953e-01,-1.580556151361616202e-01,1.309886178893397979e+00,1.247065591854445765e+00,8.354567843147865380e-01,-3.629840892154878595e-01,1.794692241989272130e+00,-7.456090511695927514e-01,7.455522648777472838e-01,-5.976947707888647932e-01,-4.674653403468663759e-01,-1.039050195664109166e+00,-2.439746520534520624e-01,6.250110741151895244e-01,1.097040752023769605e-01,8.534275424323493064e-01,-3.441664495355317710e-01,8.530243147906634293e-01,-2.829170316753835679e-01,1.573680397611122994e-01,1.684955890898776509e+00,4.489041055813906139e-02,-1.886649108170690647e+00,6.497735736947323204e-01,-7.737933532937114611e-01,1.163989512343844401e+00,1.688005070753257453e+00,1.026149091076387299e+00,1.816710025298122755e+00,-1.897448953839285135e+00,1.473904522068111511e+00,-9.411484472797571055e-02,1.524829982094471625e-01,-9.286704544373439729e-01,6.383603155159313092e-01,3.172372969434936740e-01,6.775215747541453171e-01,-2.344455094146384866e-01,5.652354620365972471e-01,-6.957413228567084218e-01,-4.540276676435652248e-01,-6.659064653036677051e-01,-4.032071516937086875e-01,1.187016470410589886e+00,-4.611202422836235271e-01,5.519005789091107061e-01,1.397127891469827077e+00,-8.242564861710620638e-01,2.463077009779918836e+00,-9.736735886338477863e-01,6.184137212209018797e-01,-3.727097973165301448e-01,7.133279995614617564e-01,-1.000000000000000000e+00
-1.605441649534979642e-01,-6.340325859304601908e-01,-8.728157356303457570e-01,-5.803692820779351447e-01,-3.653821009428134259e-01,8.117991875705569960e-02,-5.261927104438965941e-01,1.072436475757792662e+00,1.579489991737957066e-01,-6.998716136866214299e-01,-2.594978915725908997e-01,-5.823301257298709732e-01,9.763802994773911337e-01,-1.565919377426708170e+00,-1.079551973208255911e+00,-1.486678428262391494e+00,-7.241034818051592659e-01,3.759860084982091788e-01,-4.472794458297598696e-01,-4.587334423678674500e-01,1.090690785134461160e+00,-7.387135065019643232e-01,-3.950368707321050832e-01,5.670668345041993685e-01,4.617801104082121522e-01,1.274497080472989374e+00,-2.299511355949603431e+00,-1.120709210697325542e+00,-3.038479124518331242e-01,1.297977899624238374e+00,5.905926483403837191e-01,8.189706585972961195e-01,-2.052518350305573946e+00,8.914911387568026369e-01,5.968181081529290166e-01,1.717314501082499723e+00,-6.772853121175287372e-01,-4.535980442580147542e-01,1.413472287648424253e+00,5.881569196744995676e-01,8.424734323525244761e-01,-1.150707383950916096e+00,4.527775122006728048e-01,-1.694847286312157753e+00,6.262927016705015504e-01,-1.767380492822118176e+00,-1.330674912380290342e+00,-1.387027650952821656e+00,-2.341810001998624990e+00,6.057411848624159878e-02,-9.056324124910419826e-01,2.818288252073373745e-01,-5.138678518801803596e-01,7.456511278252476727e-01,1.226310197419894887e+00,1.974624654028492854e-01,7.501158798316974741e-01,1.081257738690496684e+00,1.028790667878662773e-01,4.138447637289688896e-01,1.179526802442854905e+00,7.228905240771860141e-01,-6.408677114665510821e-01,3.846303940431196611e-01,6.897581572212713175e-01,1.111853525275068755e+00,-1.213174644429166005e+00,-1.663628073037747512e+00,-7.227962809606334194e-01,1.994426144056412123e-02,4.670116766705438849e-01,-1.416024894609615448e-01,6.510682772477147662e-01,-3.699218852613799791e-01,1.121408466501651491e+00,-8.088786627710076171e-01,3.196088013264793415e-01,-2.192056167906352993e-01,1.719554914187508388e+00,-6.030269734808080262e-01,3.874890606624823430e-01,2.192318791426375757e+00,1.911202666202223011e-01,1.202961726229026862e+00,2.373530144858128632e-01,4.661099905112336267e-02,-4.750137264424902361e-01,2.876379846570953913e-01,5.054892293246600055e-01,1.793926515689345358e+00,2.244945002439437953e+00,1.872393404770076542e+00,-1.602283516111392636e+00,7.448998235847885674e-01,-7.017995551598952275e-01,-1.180684582929621307e+00,1.179262953644555356e+00,-4.976648276523523012e-02,-9.158812849494461783e-02,3.523490389643987308e-01,1.000000000000000000e+00
-1.081099083599092125e+00,-5.269722510915360036e-01,-7.776181850673243856e-01,6.956234472207317721e-01,-4.826183008493596382e-01,-1.456852032674148756e+00,3.057301358674024083e+00,-1.987674274239743522e-01,4.904345068789078277e-01,-1.858477960744842505e+00,9.221514170049988079e-01,1.114140667748741098e+00,-1.333586713374744104e+00,6.517599479082032410e-01,3.357945775180934955e-01,-1.066663221533727723e+00,-1.163011080978948009e+00,-7.169030630358506073e-01,1.085683265022997945e+00,-2.454617496995558645e-01,-9.686229414168614493e-01,-6.842618632388691724e-01,2.893711925939943530e-01,1.071960045162214659e+00,1.661149119803819962e+00,-6.758979468679746638e-01,1.045865397318922918e+00,-4.465435358680209799e-01,1.175303298567186294e+00,-1.199190539061949279e+00,-1.641119673216482555e+00,-7.849224306965929543e-02,-6.565668640003591294e-01,3.618127195077423808e-02,-1.094532291290000459e-01,-3.212372340043561508e-02,1.689947160401808368e+00,4.867593645394526214e-01,-1.860131714115981216e+00,1.256927392223168738e+00,1.327380658276176018e+00,9.740459086463468807e-01,-1.955501453716415594e-01,1.644741048258932636e+00,9.605405161117186452e-01,-7.568889925459330037e-01,-2.401435698193190860e-01,5.625988936442405386e-01,1.842053760535815377e+00,3.730656949283993606e-01,2.009233579111693757e+00,-5.615164885396410899e-01,-4.248068201151438683e-01,-2.869674146048348806e-01,-2.893174669723852510e+00,-5.257805974219859069e-01,3.961713366094937183e-01,2.675864527652154212e+00,-1.426189553176866021e+00,-2.684204415903158614e-01,9.117789118232647594e-01,-8.870571669219324829e-01,4.180846383572932590e-01,-6.893853419172715213e-01,7.430261521353791476e-01,-1.613859051715519577e+00,-1.233426799527465034e+00,1.481334959506152849e-01,1.066496701805103475e+00,-2.816304751075477397e-01,2.597132114955938986e-01,3.747808793105702474e-01,-2.937053474460239455e-01,-6.966344853993776676e-01,1.778956727704419094e-01,3.068569175960876860e-01,-2.565203438299513139e-01,1.138408794478134256e+00,2.227249479134278065e+00,1.547934758510472353e+00,1.587833178941142176e+00,8.860550371010822435e-01,-8.907825475122602699e-01,-4.550645966991292979e-01,4.800537220962751150e-01,7.901500832332091218e-01,1.504200443440853130e+00,7.362984332123282405e-01,1.658271247056809727e+00,9.589438945818945514e-01,3.496137156780481092e-01,8.812019526803047675e-01,3.732674460180917531e-01,-6.538596310826065849e-01,8.315121113232730732e-01,-9.952066083123271012e-01,-3.750046385871158017e-01,-1.045852390501969209e+00,-2.227717118484647263e-01,-6.638622784307943170e-02,1.000000000000000000e+00
2.431076985967937226e-02,-1.502828498166752125e+00,-1.337851486079448260e-01,-6.222763753471184378e-01,1.251062109191078964e+00,3.615874761149076577e-01,-1.833041020782210651e-01,-1.027719487670702314e+00,-1.096625682768923304e-01,-1.031139987736243269e+00,9.900371677975570162e-01,-3.604546496265514238e-02,-4.497299746070539950e-01,-1.402292267957023775e+00,4.299637160742027231e-02,-6.977635653736238286e-01,1.270558266747337850e+00,1.630992273662100978e+00,1.124679978178147133e+00,-1.078401821118138981e+00,1.077155154207231957e+00,6.947462016977562493e-01,-3.329326384900320179e-01,-1.428122873021899331e+00,-1.084041647117359508e+00,2.533822597377397012e-01,-1.028672370768630495e+00,-1.187206478067953652e+00,8.398091496689956692e-01,-4.078171368135367209e-02,-6.889681822049543991e-02,9.786576522687787660e-01,-2.397258719331953614e-01,9.445878602333834806e-01,-5.507627512175174989e-01,-7.479926780516800155e-01,1.210114337916778249e+00,-3.985032685857960999e-01,-6.820371551107510255e-01,9.482861361327979965e-01,-5.884207615485159693e-01,-3.017907221720563318e-02,8.487130512188481579e-02,2.068640650200424425e+00,6.672681544252421215e-01,6.068965055947374010e-01,-1.051049273930442007e+00,-1.428608505204114199e+00,8.914631278299314232e-01,4.674004755240494975e-03,-3.858428768228117089e-01,4.169012604754476770e-01,-5.547818894243705667e-01,7.342614506864669766e-01,6.137346523317764868e-01,1.841778398731760413e+00,1.421490740823353915e+00,2.321170510516175955e+00,1.103459361309240716e+00,5.042582572823463283e-02,-5.987040990645161598e-01,1.916081988987664353e+00,-4.557279619387223923e-01,-7.153531598607353326e-01,-1.141382112614480748e+00,-1.294376589283280365e+00,2.032985767218719264e+00,6.939247957752431306e-01,-9.648604108938686474e-01,-1.880963097447839460e-01,1.301438082400485641e+00,1.692743672372480024e+00,-1.355568300524955694e+00,-1.165234854046223401e+00,6.086696176211462417e-01,1.514052423117736579e+00,-1.406430094639844475e-01,4.844829883699433570e-01,-2.463266961336465943e+00,5.562123814555131052e-01,-1.386510397873504052e+00,-1.113834315521516238e+00,-6.942595200216391538e-01,1.212940593915283610e-01,2.623308949281294988e-01,1.309106599309823427e+00,-1.317901318802228383e+00,-1.566542969211237590e+00,-4.810358339104069403e-01,2.191385190999597943e-01,4.906568136019519022e-01,1.093404965083206726e+00,2.695063146000818310e+00,1.172269062543862317e+00,1.408997783617728761e+00,-2.253836404620153111e-01,1.304649266598066237e+00,-1.243955659440538541e+00,9.450925817208946089e-01,7.190605218483054895e-01,1.000000000000000000e+00
-2.635783233423144578e-01,-5.106790796969796764e-01,-4.840484298473170521e-01,4.848585417277203047e-01,5.025083386257036544e-01,6.449603165468437149e-01,-1.277825444315625336e-01,-7.346866945614431987e-01,8.746420645546624240e-01,6.964355719341464024e-02,-3.707899784373436813e-01,-7.680882667599543412e-01,-5.850255373844949203e-01,-2.111954426549802200e-01,-2.068783719431054324e-01,-8.181419074996780783e-01,1.151713343289177516e+00,-8.674924352546246886e-02,9.918660224528695613e-02,8.296371481869322384e-01,-2.338725133948690083e+00,-1.206908678450549388e+00,-7.934365248659653869e-01,-1.266253431742610402e+00,-1.861595533188149298e+00,9.664467885755086141e-02,5.547328493861773957e-01,-1.681139749909413617e+00,2.200839052419773179e+00,-3.806785694750496885e-01,7.365735517952719524e-01,6.352996699949534642e-01,-4.863816087064927185e-01,-3.086790089901216352e-02,-2.228653304046518124e-01,1.029898647667294220e+00,-1.570084771595142037e+00,-8.389692920395676046e-01,-2.138873516399592348e-02,1.048466151297160920e+00,-3.718962594460065163e-01,5.817693700640695909e-01,-3.223611572063505570e-01,6.050236440566506557e-01,-1.570935002122081592e+00,-1.569212240911584955e+00,-1.112244235132561876e+00,-1.463518421003533909e+00,4.918612797421999527e-01,7.113525695188098741e-01,1.564961552690948832e+00,-1.333458144177558147e+00,6.903910119976761628e-01,-4.405883494115194754e-01,-3.613133827860340319e-01,-1.575895338645732613e+00,6.621136135182750238e-01,1.216351173683552389e+00,1.743125875369697930e-01,-4.155963608086975514e-01,4.228205226393430549e-01,9.261693485983995000e-01,3.390387022701873976e-01,6.813871018861072937e-01,-9.264785621447294561e-01,-6.095054403076887173e-01,-7.531219428070889954e-01,2.565932525994442104e-01,-1.944112006229857803e-01,-6.431206804214765205e-01,-1.305760008165306463e+00,5.984344025442777104e-01,-1.947362381528097597e+00,-6.159371797252446296e-02,1.136653155845219532e+00,-1.816079975761506260e+00,4.782937162377990381e-01,3.485167433540844462e-01,4.961974047223705053e-01,1.129157751381027364e+00,-5.085803130250396986e-01,4.355482926269371169e-01,8.818740126075219621e-01,5.273959665929899288e-01,2.067102658829338691e-01,-9.040275391822646389e-01,-2.215871632963256843e+00,-4.753769219098155641e-01,1.564344888289907587e+00,-1.588648812266243660e+00,-5.396068698227813876e-01,-5.929690586737418334e-01,-8.819917214217722901e-01,-7.313897926824173279e-01,-5.771329883818310247e-01,-6.946982025952475048e-01,-4.420144316872525736e-01,-2.102653109924240982e-01,-1.698529996527931907e+00,6.351620575866313567e-01,1.000000000000000000e+00
